id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
75810_818602,"Saia Marrom (Barra Desfiada) | Rosa Chá","Saia Marrom (Barra Desfiada) | Rosa Chá",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/saia-marrom-barra-desfiada-rosa-cha/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75810_818602,http://brechofashioncarioca.com.br/cart/?add-to-cart=818602,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75808_818600,"Bata (Estampada Floral/Listras) Azul | Salinas","Bata (Estampada Floral/Listras) Azul | Salinas",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bata-estampada-floral-listras-azul-salinas/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,75808_818600,http://brechofashioncarioca.com.br/cart/?add-to-cart=818600,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
75806_818598,"Macacao Verde (Estampada Flores) | Afghan","Macacao Verde (Estampada Flores) | Afghan",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/macacao-verde-estampada-flores-afghan/,"Roupas","Brechó Fashion Carioca",99.9BRL,in stock,75806_818598,http://brechofashioncarioca.com.br/cart/?add-to-cart=818598,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99.9BRL,new,published,,
75805_818597,"Bata De Alça Preta | Oh boy!","Bata De Alça Preta | Oh boy!",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bata-de-alca-preta-oh-boy/,"Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75805_818597,http://brechofashioncarioca.com.br/cart/?add-to-cart=818597,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75804_818596,"Vestido Longo Azul/Branco Floral (Fenda) | FYI","Vestido Longo Azul/Branco Floral (Fenda) | FYI",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-longo-azul-branco-floral-fenda-fyi/,"Roupas","Brechó Fashion Carioca",129.9BRL,in stock,75804_818596,http://brechofashioncarioca.com.br/cart/?add-to-cart=818596,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129.9BRL,new,published,,
75802_818594,"Blusa De Alcinha (EstampadaPreta/Roxa) Tribais | Oh boy!","Blusa De Alcinha (EstampadaPreta/Roxa) Tribais | Oh boy!",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/blusa-de-alcinha-estampadapreta-roxa-tribais-oh-boy/,"Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75802_818594,http://brechofashioncarioca.com.br/cart/?add-to-cart=818594,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75799_818591,"Body Marrom Cirrê (Decotado) | Sisters","Body Marrom Cirrê (Decotado) | Sisters",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/body-marrom-cirre-decotado-sisters/,"Roupas","Brechó Fashion Carioca",44.9BRL,in stock,75799_818591,http://brechofashioncarioca.com.br/cart/?add-to-cart=818591,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,44.9BRL,new,published,,
75800_818592,"Cropped Verde Linho (Com Amarração) | Garage","Cropped Verde Linho (Com Amarração) | Garage",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/cropped-verde-linho-com-amarracao-garage/,"Roupas","Brechó Fashion Carioca",39.9BRL,in stock,75800_818592,http://brechofashioncarioca.com.br/cart/?add-to-cart=818592,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39.9BRL,new,published,,
75821_818589,"Legging Preta Poliamida | Track&Field","Legging Preta Poliamida | Track&Field",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/legging-preta-poliamida-trackfield/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75821_818589,http://brechofashioncarioca.com.br/cart/?add-to-cart=818589,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75798_818590,"Vestido Longo Preto (EstampadaFloral) | Folic","Vestido Longo Preto (EstampadaFloral) | Folic",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-longo-preto-estampadafloral-folic/,"Roupas","Brechó Fashion Carioca",120BRL,in stock,75798_818590,http://brechofashioncarioca.com.br/cart/?add-to-cart=818590,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BRL,new,published,,
75823_818587,"Body Preto Modelador | DeMillus","Body Preto Modelador | DeMillus",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/body-preto-modelador-demillus/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,75823_818587,http://brechofashioncarioca.com.br/cart/?add-to-cart=818587,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
75824_818588,"Camisa Manga Longa Floral (Gola Jeans) | Farm","Camisa Manga Longa Floral (Gola Jeans) | Farm",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camisa-manga-longa-floral-gola-jeans-farm/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75824_818588,http://brechofashioncarioca.com.br/cart/?add-to-cart=818588,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75822_818586,"Vestido Preto Renda | PatBO","Vestido Preto Renda | PatBO",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-preto-renda-patbo/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75822_818586,http://brechofashioncarioca.com.br/cart/?add-to-cart=818586,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75842_818584,"Sobreposição Preta Malha | Farm","Sobreposição Preta Malha | Farm",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sobreposicao-preta-malha-farm/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75842_818584,http://brechofashioncarioca.com.br/cart/?add-to-cart=818584,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75843_818585,"Sandalia Ana Bela Bege Corda | Espaço Fashion","Sandalia Ana Bela Bege Corda | Espaço Fashion",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-ana-bela-bege-corda-espaco-fashion/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75843_818585,http://brechofashioncarioca.com.br/cart/?add-to-cart=818585,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75795_818581,"Tenis (Azul/Rosa) Flyknit Racer | Nike","Tenis (Azul/Rosa) Flyknit Racer | Nike",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/tenis-azul-rosa-flyknit-racer-nike/,"Roupas","Brechó Fashion Carioca",250BRL,in stock,75795_818581,http://brechofashioncarioca.com.br/cart/?add-to-cart=818581,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,250BRL,new,published,,
75796_818582,"Tenis Preto (Gel) | Asics","Tenis Preto (Gel) | Asics",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/tenis-preto-gel-asics/,"Roupas","Brechó Fashion Carioca",200BRL,in stock,75796_818582,http://brechofashioncarioca.com.br/cart/?add-to-cart=818582,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BRL,new,published,,
75832_818578,"Mule Marrom ( 2 Tiras) Couro | Arezzo","Mule Marrom ( 2 Tiras) Couro | Arezzo",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/mule-marrom-2-tiras-couro-arezzo/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75832_818578,http://brechofashioncarioca.com.br/cart/?add-to-cart=818578,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75831_818577,"Sandalia (Scarpin) Preta Fivela | Le Chic","Sandalia (Scarpin) Preta Fivela | Le Chic",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-scarpin-preta-fivela-le-chic/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,75831_818577,http://brechofashioncarioca.com.br/cart/?add-to-cart=818577,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
75829_818575,"Blusa De Alcinha Dourada Tricot | Siberian","Blusa De Alcinha Dourada Tricot | Siberian",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/blusa-de-alcinha-dourada-tricot-siberian/,"Roupas","Brechó Fashion Carioca",59.9BRL,in stock,75829_818575,http://brechofashioncarioca.com.br/cart/?add-to-cart=818575,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
75830_818576,"Camisa S/ Manga s Marinho Estampada Borboletas | Les Chemise","Camisa S/ Manga s Marinho Estampada Borboletas | Les Chemise",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camisa-s-manga-s-marinho-estampada-borboletas-les-chemise/,"Roupas","Brechó Fashion Carioca",44.9BRL,in stock,75830_818576,http://brechofashioncarioca.com.br/cart/?add-to-cart=818576,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,44.9BRL,new,published,,
75828_818574,"Body Manga Longa Estampada Colorida | MC Company","Body Manga Longa Estampada Colorida | MC Company",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/body-manga-longa-estampada-colorida-mc-company/,"Roupas","Brechó Fashion Carioca",39.9BRL,in stock,75828_818574,http://brechofashioncarioca.com.br/cart/?add-to-cart=818574,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39.9BRL,new,published,,
75835_818572,"Saia (Tapa Bumbum) Preta | Asics","Saia (Tapa Bumbum) Preta | Asics",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/saia-tapa-bumbum-preta-asics/,"Roupas","Brechó Fashion Carioca",39.9BRL,in stock,75835_818572,http://brechofashioncarioca.com.br/cart/?add-to-cart=818572,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39.9BRL,new,published,,
75827_818573,"Camiseta Sem Marca Listrada Azul / Branca Cotton","Camiseta Sem Marca Listrada Azul / Branca Cotton",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camiseta-sem-marca-listrada-azul-branca-cotton/,"Roupas","Brechó Fashion Carioca",10BRL,in stock,75827_818573,http://brechofashioncarioca.com.br/cart/?add-to-cart=818573,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10BRL,new,published,,
75834_818571,"Blusa Manga Longa Vermelha Malha | Tommy Hilfiger","Blusa Manga Longa Vermelha Malha | Tommy Hilfiger",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/blusa-manga-longa-vermelha-malha-tommy-hilfiger/,"Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75834_818571,http://brechofashioncarioca.com.br/cart/?add-to-cart=818571,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75833_818570,"Legging Cinza Geometrica Poliamida | Asics","Legging Cinza Geometrica Poliamida | Asics",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/legging-cinza-geometrica-poliamida-asics/,"Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75833_818570,http://brechofashioncarioca.com.br/cart/?add-to-cart=818570,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75839_818568,"Macacão Pantacourt Listrado | Zara","Macacão Pantacourt Listrado | Zara",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/macacao-pantacourt-listrado-zara/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75839_818568,http://brechofashioncarioca.com.br/cart/?add-to-cart=818568,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75840_818569,"Saia Midi Cru (Botões/Faixa) | Garage","Saia Midi Cru (Botões/Faixa) | Garage",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/saia-midi-cru-botoes-faixa-garage/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75840_818569,http://brechofashioncarioca.com.br/cart/?add-to-cart=818569,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75838_818567,"Vestido 1/2 Manga Preto/Marrom | Garage","Vestido 1/2 Manga Preto/Marrom | Garage",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-1-2-manga-preto-marrom-garage/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75838_818567,http://brechofashioncarioca.com.br/cart/?add-to-cart=818567,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75837_818566,"Camisa Manga Longa (Saída) Jeans Clara | Água de Coco","Camisa Manga Longa (Saída) Jeans Clara | Água de Coco",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/camisa-manga-longa-saida-jeans-clara-agua-de-coco/,"Roupas","Brechó Fashion Carioca",44.9BRL,in stock,75837_818566,http://brechofashioncarioca.com.br/cart/?add-to-cart=818566,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,44.9BRL,new,published,,
75841_818564,"Bolsa De Viagem Azul | Kipling","Bolsa De Viagem Azul | Kipling",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bolsa-de-viagem-azul-kipling/,"Roupas","Brechó Fashion Carioca",399.9BRL,in stock,75841_818564,http://brechofashioncarioca.com.br/cart/?add-to-cart=818564,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,399.9BRL,new,published,,
75852_818562,"Bolsa Marrom Couro | Michael Kors","Bolsa Marrom Couro | Michael Kors",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bolsa-marrom-couro-michael-kors/,"Roupas","Brechó Fashion Carioca",599.9BRL,in stock,75852_818562,http://brechofashioncarioca.com.br/cart/?add-to-cart=818562,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,599.9BRL,new,published,,
75853_818563,"Bolsa Cobra Colors | Victor Hugo","Bolsa Cobra Colors | Victor Hugo",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bolsa-cobra-colors-victor-hugo/,"Roupas","Brechó Fashion Carioca",799.9BRL,in stock,75853_818563,http://brechofashioncarioca.com.br/cart/?add-to-cart=818563,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,799.9BRL,new,published,,
75849_818559,"Sandalia Ana Bela Dourada Corda | Schutz","Sandalia Ana Bela Dourada Corda | Schutz",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sandalia-ana-bela-dourada-corda-schutz/,"Roupas","Brechó Fashion Carioca",120BRL,in stock,75849_818559,http://brechofashioncarioca.com.br/cart/?add-to-cart=818559,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,120BRL,new,published,,
75848_818558,"Sapato Cinza Fivela ( Couro) | Manufact","Sapato Cinza Fivela ( Couro) | Manufact",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sapato-cinza-fivela-couro-manufact/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,75848_818558,http://brechofashioncarioca.com.br/cart/?add-to-cart=818558,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
75846_818556,"Sapato Preto Fivela ( Couro ) | Manufact","Sapato Preto Fivela ( Couro ) | Manufact",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/sapato-preto-fivela-couro-manufact/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,75846_818556,http://brechofashioncarioca.com.br/cart/?add-to-cart=818556,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
75847_818557,"Buti Preta Escamas | Schutz","Buti Preta Escamas | Schutz",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/buti-preta-escamas-schutz/,"Roupas","Brechó Fashion Carioca",200BRL,in stock,75847_818557,http://brechofashioncarioca.com.br/cart/?add-to-cart=818557,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BRL,new,published,,
75738_818491,"Camiseta Dourada Micro Paetes - TAM P","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75738.jpg,http://brechofashioncarioca.com.br/product/camiseta-dourada-micro-paetes/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75738_818491,http://brechofashioncarioca.com.br/cart/?add-to-cart=818491,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75739_818492,"Conjunto Cream Bege (Dourado Sublimado) |","Conjunto Cream Bege (Dourado Sublimado) |",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/conjunto-cream-bege-dourado-sublimado/,"Roupas","Brechó Fashion Carioca",200BRL,in stock,75739_818492,http://brechofashioncarioca.com.br/cart/?add-to-cart=818492,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,200BRL,new,published,,
75737_818490,"Short Dourado Micro Paetes - TAM P","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75737.jpg,http://brechofashioncarioca.com.br/product/short-dourado-micro-paetes/,"Roupas, Short","Brechó Fashion Carioca",69.9BRL,in stock,75737_818490,http://brechofashioncarioca.com.br/cart/?add-to-cart=818490,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75736_818489,"Camiseta Verde Clara Paetes - TAM P | Ágatha","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75736.jpg,http://brechofashioncarioca.com.br/product/camiseta-verde-clara-paetes-agatha/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75736_818489,http://brechofashioncarioca.com.br/cart/?add-to-cart=818489,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75735_818488,"Blusa Frente Única Dourada Tiras - TAM U | Art Blue","tamanho u 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75735.jpg,http://brechofashioncarioca.com.br/product/blusa-frente-unica-dourada-tiras-art-blue/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75735_818488,http://brechofashioncarioca.com.br/cart/?add-to-cart=818488,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75733_818486,"Camiseta Verde Paetes - TAM P | Ágatha","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75733.jpg,http://brechofashioncarioca.com.br/product/camiseta-verde-paetes-agatha/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75733_818486,http://brechofashioncarioca.com.br/cart/?add-to-cart=818486,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75734_818487,"Bata Preta Com Paetês - TAM P | Botswana","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75734.jpg,http://brechofashioncarioca.com.br/product/bata-preta-com-paetes-botswana/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",59.9BRL,in stock,75734_818487,http://brechofashioncarioca.com.br/cart/?add-to-cart=818487,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
75731_818484,"Bata Verde Clara ( Bisto Paetes) | Moda Mania","Bata Verde Clara ( Bisto Paetes) | Moda Mania",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/bata-verde-clara-bisto-paetes-moda-mania/,"Roupas","Brechó Fashion Carioca",44.9BRL,in stock,75731_818484,http://brechofashioncarioca.com.br/cart/?add-to-cart=818484,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,44.9BRL,new,published,,
75732_818485,"Camiseta Melancia Paetes - TAM P | Ágatha","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75732.jpg,http://brechofashioncarioca.com.br/product/camiseta-melancia-paetes-agatha/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75732_818485,http://brechofashioncarioca.com.br/cart/?add-to-cart=818485,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75729_818482,"Blusa Cinza Com Paetes Frente - TAM P | Ágatha","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75729.jpg,http://brechofashioncarioca.com.br/product/blusa-cinza-com-paetes-frente-agatha/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75729_818482,http://brechofashioncarioca.com.br/cart/?add-to-cart=818482,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
75727_818480,"Blusa Manga Longa Off White | Hit","Blusa Manga Longa Off White | Hit",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/blusa-manga-longa-off-white-hit/,"Roupas","Brechó Fashion Carioca",69.9BRL,in stock,75727_818480,http://brechofashioncarioca.com.br/cart/?add-to-cart=818480,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69.9BRL,new,published,,
75726_818479,"Vestido F U Longo Branco Floral | Trettiore","Vestido F U Longo Branco Floral | Trettiore",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-f-u-longo-branco-floral-trettiore/,"Roupas","Brechó Fashion Carioca",79.9BRL,in stock,75726_818479,http://brechofashioncarioca.com.br/cart/?add-to-cart=818479,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79.9BRL,new,published,,
75724_818477,"Vestido T Q/ Caia Branco ( Letras Pink/Preta) - TAM P | My Philosophy","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75715.jpg,http://brechofashioncarioca.com.br/product/vestido-t-q-caia-branco-letras-pink-preta-my-philosophy/,"Roupas, Vestidos","Brechó Fashion Carioca",89.9BRL,in stock,75724_818477,http://brechofashioncarioca.com.br/cart/?add-to-cart=818477,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
75725_818478,"Vestido Longo Azul Estampado | Forever 21","Vestido Longo Azul Estampado | Forever 21",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-longo-azul-estampado-forever-21/,"Roupas","Brechó Fashion Carioca",44.9BRL,in stock,75725_818478,http://brechofashioncarioca.com.br/cart/?add-to-cart=818478,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,44.9BRL,new,published,,
75722_818475,"Vestido (1 Ombro) Manga Longa Estampada Vinho | My Philosophy","Vestido (1 Ombro) Manga Longa Estampada Vinho | My Philosophy",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/vestido-1-ombro-manga-longa-estampada-vinho-my-philosophy/,"Roupas","Brechó Fashion Carioca",89.9BRL,in stock,75722_818475,http://brechofashioncarioca.com.br/cart/?add-to-cart=818475,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89.9BRL,new,published,,
75723_818476,"Ribana Paetes (Pto/Prata/Ouro) - TAM P | Moda Mania","tamanho p 
 
produto original.",http://brechofashioncarioca.com.br/wp-content/uploads/2020/04/75723.jpg,http://brechofashioncarioca.com.br/product/ribana-paetes-pto-prata-ouro-moda-mania/,"Blusas / Camisas, Roupas","Brechó Fashion Carioca",59.9BRL,in stock,75723_818476,http://brechofashioncarioca.com.br/cart/?add-to-cart=818476,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59.9BRL,new,published,,
75719_818472,"Conjunto (Pantalona + Cropped) Azul Bic","Conjunto (Pantalona + Cropped) Azul Bic",http://brechofashioncarioca.com.br/wp-content/uploads/2019/09/remow_bfc-Produtos-semfoto-1.jpg,http://brechofashioncarioca.com.br/product/conjunto-pantalona-cropped-azul-bic/,"Roupas","Brechó Fashion Carioca",49.9BRL,in stock,75719_818472,http://brechofashioncarioca.com.br/cart/?add-to-cart=818472,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,49.9BRL,new,published,,
